filename,link_text,url,format,effective,rule_number,source_page,source_page_url,rate_class,corpus
Retroactive Per Diem Rates 20240229.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/24234/file/Retroactive%20Per%20Diem%20Rates%2020240229.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20240531.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/24636/file/Retroactive%20Per%20Diem%20Rates%2020240531.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20240531.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/24635/file/Retroactive%20Per%20Diem%20Rates%2020240531.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20240625.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/24799/file/Retroactive%20Per%20Diem%20Rates%2020240625.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20240625.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/24800/file/Retroactive%20Per%20Diem%20Rates%2020240625.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20240913.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/25099/file/Retroactive%20Per%20Diem%20Rates%2020240913.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20240913.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/25100/file/Retroactive%20Per%20Diem%20Rates%2020240913.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20241226.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/25705/file/Retroactive%20Per%20Diem%20Rates%2020241226.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20241226.xlsx.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/25704/file/Retroactive%20Per%20Diem%20Rates%2020241226.xlsx.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20241227 (002).pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/25706/file/Retroactive%20Per%20Diem%20Rates%2020241227%20%28002%29.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20241227.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/25707/file/Retroactive%20Per%20Diem%20Rates%2020241227.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20250228.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/26195/file/Retroactive%20Per%20Diem%20Rates%2020250228.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20250228.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/26196/file/Retroactive%20Per%20Diem%20Rates%2020250228.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20250307.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/26220/file/Retroactive%20Per%20Diem%20Rates%2020250307.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20250307.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/26219/file/Retroactive%20Per%20Diem%20Rates%2020250307.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20250413.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/26411/file/Retroactive%20Per%20Diem%20Rates%2020250413.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20251219.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/28055/file/Retroactive%20Per%20Diem%20Rates%2020251219.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates 20251230.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/28037/file/Retroactive%20Per%20Diem%20Rates%2020251230.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates Memo 10-24-2025.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/27458/file/Retroactive%20Per%20Diem%20Rates%20Memo%2010-24-2025.pdf,pdf,2025,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates Memo 10-31-2025.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/27438/file/Retroactive%20Per%20Diem%20Rates%20Memo%2010-31-2025.pdf,pdf,2025,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates Memo 12-5-2025.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/27805/file/Retroactive%20Per%20Diem%20Rates%20Memo%2012-5-2025.pdf,pdf,2025,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Per Diem Rates.pdf,Retroactive Per Diem Rates Memo&nbsp;,https://ahca.myflorida.com/content/download/27260/file/Retroactive%20Per%20Diem%20Rates.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Rate Per Diem 20250413.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/26412/file/Retroactive%20Rate%20Per%20Diem%2020250413.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Rate Per Diem 20251219.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/28053/file/Retroactive%20Rate%20Per%20Diem%2020251219.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive Rate Per Diem 20251230.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/28038/file/Retroactive%20Rate%20Per%20Diem%2020251230.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-02-27.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5622/file/Retroactive_Per_Diem_Rates_2014-02-27.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-03-31.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5623/file/Retroactive_Per_Diem_Rates_2014-03-31.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-05-01.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5624/file/Retroactive_Per_Diem_Rates_2014-05-01.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-06-18.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5625/file/Retroactive_Per_Diem_Rates_2014-06-18.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-08-01.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5484/file/Retroactive_Per_Diem_Rates_2014-08-01.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-08-01.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5626/file/Retroactive_Per_Diem_Rates_2014-08-01.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-08-28.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5627/file/Retroactive_Per_Diem_Rates_2014-08-28.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-09-29.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5628/file/Retroactive_Per_Diem_Rates_2014-09-29.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-10-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5629/file/Retroactive_Per_Diem_Rates_2014-10-30.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-11-26.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5630/file/Retroactive_Per_Diem_Rates_2014-11-26.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014-12-18.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5631/file/Retroactive_Per_Diem_Rates_2014-12-18.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2014_03_31.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5485/file/Retroactive_Per_Diem_Rates_2014_03_31.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-01-15.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6663/file/Retroactive_Per_Diem_Rates_2015-01-15.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-01-28.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6664/file/Retroactive_Per_Diem_Rates_2015-01-28.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-01-28.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6794/file/Retroactive_Per_Diem_Rates_2015-01-28.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-02-24.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6795/file/Retroactive_Per_Diem_Rates_2015-02-24.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-04-24.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6796/file/Retroactive_Per_Diem_Rates_2015-04-24.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-05-28.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6797/file/Retroactive_Per_Diem_Rates_2015-05-28.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-06-26.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6798/file/Retroactive_Per_Diem_Rates_2015-06-26.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-07-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6799/file/Retroactive_Per_Diem_Rates_2015-07-30.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-08-27.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6800/file/Retroactive_Per_Diem_Rates_2015-08-27.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-09-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6801/file/Retroactive_Per_Diem_Rates_2015-09-30.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-10-27.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6802/file/Retroactive_Per_Diem_Rates_2015-10-27.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-11-20.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6803/file/Retroactive_Per_Diem_Rates_2015-11-20.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2015-12-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6804/file/Retroactive_Per_Diem_Rates_2015-12-30.xlsx,xlsx,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-01-29.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6805/file/Retroactive_Per_Diem_Rates_2016-01-29.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-02-26.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6806/file/Retroactive_Per_Diem_Rates_2016-02-26.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-03-29.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6807/file/Retroactive_Per_Diem_Rates_2016-03-29.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-04-28.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6808/file/Retroactive_Per_Diem_Rates_2016-04-28.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-05-25.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6809/file/Retroactive_Per_Diem_Rates_2016-05-25.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-06-28.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6810/file/Retroactive_Per_Diem_Rates_2016-06-28.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-08-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6811/file/Retroactive_Per_Diem_Rates_2016-08-30.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-09-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6812/file/Retroactive_Per_Diem_Rates_2016-09-30.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-10-28.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6813/file/Retroactive_Per_Diem_Rates_2016-10-28.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2016-11-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6814/file/Retroactive_Per_Diem_Rates_2016-11-30.xlsx,xlsx,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-01-06.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6815/file/Retroactive_Per_Diem_Rates_2017-01-06.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-01-27.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6816/file/Retroactive_Per_Diem_Rates_2017-01-27.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-02-27.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6817/file/Retroactive_Per_Diem_Rates_2017-02-27.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-03-29.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/6818/file/Retroactive_Per_Diem_Rates_2017-03-29.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-05-02.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5632/file/Retroactive_Per_Diem_Rates_2017-05-02.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-05-29.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5633/file/Retroactive_Per_Diem_Rates_2017-05-29.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-06-26.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5634/file/Retroactive_Per_Diem_Rates_2017-06-26.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-09-05.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5635/file/Retroactive_Per_Diem_Rates_2017-09-05.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-10-02.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5636/file/Retroactive_Per_Diem_Rates_2017-10-02.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-11-01.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5637/file/Retroactive_Per_Diem_Rates_2017-11-01.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-12-06.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5486/file/Retroactive_Per_Diem_Rates_2017-12-06.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2017-12-06.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5638/file/Retroactive_Per_Diem_Rates_2017-12-06.xlsx,xlsx,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2018-01-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5639/file/Retroactive_Per_Diem_Rates_2018-01-30.xlsx,xlsx,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2018-04-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5640/file/Retroactive_Per_Diem_Rates_2018-04-30.xlsx,xlsx,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2018-05-14.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5641/file/Retroactive_Per_Diem_Rates_2018-05-14.xlsx,xlsx,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_2018-05-30.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5642/file/Retroactive_Per_Diem_Rates_2018-05-30.xlsx,xlsx,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
